5.3099999,11.913,1.376,6.632,10.528,7.7620001,3.9230001,.64899999,1.926,.472,5.6529999,155.364,18.054001,5.2969999
4.9219999,9.9960003,1.245,10.281,10.019,.44600001,.85299999,1.539,11.227,1.664,3.3900001,7.4510002,10.659,19.176001
9.6020002,11.842,2.0020001,15.422,6.5419998,.87699997,.92199999,.49700001,20.903,2.5239999,2.8099999,34.313999,9.0439997,5.4629998
4.6009998,.13699999,2.053,15.1,11.417,.149,.86900002,.20100001,13.853,2.891,5.3130002,2.211,14.029,2.651
6.7020001,.20100001,1.175,13.26,13.395,.85699999,.96100003,4.0240002,1.779,3.928,15.024,3.786,17.365,20.936001
7.947,.31400001,.47600001,11.573,5.4910002,1.785,1.87,2.119,6.1370001,1.393,73.416,4.4569998,18.895,13.294
4.6059999,8.684,.88499999,10.192,10.049,1.6390001,1.933,3.013,5.2360001,.50700003,20.351,23.906,17.419001,16.191
2.175,.523,1.022,5.1079998,19.436001,1.0829999,1.0549999,.958,4.8340001,1.419,5.5609999,6.7859998,13.389,4.402
2.3570001,1.219,1.395,13.373,22.24,.602,1.385,1.34,5.8660002,1.647,2.4779999,2.513,5.1399999,5.9349999
2.132,14.021,1.757,14.895,15.061,.75999999,1.706,1.23,1.863,.78600001,3.7679999,1.406,4.0619998,6.4819999
2.5899999,3.2090001,2.7019999,13.467,15.051,.83499998,1.13,.63099998,1.166,.81800002,5.402,.32499999,2.8369999,3.7060001
5.2270002,1.045,5.1020002,9.9160004,13.177,.259,.95200002,.56699997,1.109,1.0190001,5.6139998,1.133,18.438999,12.818
6.2119999,.65499997,2.4560001,9.9169998,29.282,.331,.30000001,.80699998,11.028,4.0879998,5.54,1.747,13.772,8.7150002
3.5780001,1.803,.94300002,5.7529998,20.733999,.96200001,.44400001,3.5710001,9.8170004,2.4360001,5.5960002,1.7,11.488,14.241
5.2090001,6.2490001,2.2409999,1.612,4.9899998,.713,1.007,1.098,15.682,.81999999,10.9,3.1500001,14.677,3.7820001
7.619,3.29,1.187,13.221,12.449,.39300001,.42300001,1.355,12.402,2.6210001,20.284,5.2030001,11.514,5.599
4.507,1.415,1.897,6.256,9.4469995,.498,.48500001,3.2679999,8.6870003,.611,2.4430001,176.884,17.826,3.1789999
5.3779998,141.976,2.8429999,9.1339998,10.308,.59799999,1.447,.574,12.258,.373,5.3330002,10.03,7.0149999,4.7309999
2.368,15.938,7.3559999,.79299998,26.202,.41499999,.167,1.8430001,11.127,.44999999,5.5949998,4.7140002,15.921,8.3889999
1.799,1.101,.59299999,13.343,16.573999,.551,.99599999,1.966,11.446,1.1950001,11.707,.37200001,14.264,15.39
1.245,8.04,1.73,1.2640001,10.041,.484,1.148,.796,13.851,2.161,9.7650003,.70499998,5.125,1.6619999
1.1720001,17.201,3.559,1.1289999,9.7209997,.54900002,.56800002,1.183,1.552,7.8800001,14.788,1.132,0,3.339
10.359,4.822,13.977,1.524,19.972,.264,.273,3.108,5.9710002,3.033,89.871002,16.874001,2.7349999,17.339001
3.204,3.78,3.72,2.131,12.93,1.985,.94099998,1.402,1.324,1.739,35.811001,1.2359999,19.865999,3.743
3.4630001,7.165,17.156,1.201,18.551001,1.658,2.1440001,1.891,4.9299998,2.26,22.014999,.60000002,19.761999,1.65
4.0739999,4.5619998,6.6230001,3.0780001,6.816,.285,.69999999,1.854,7.7709999,4.6040001,.542,1.011,18.169001,4.0570002
4.6560001,3.3599999,5.3740001,1.104,2.5020001,1.112,.442,.94199997,13.373,.94,1.915,7.1659999,18.059999,13.923
14.408,2.3269999,3.342,.759,9.5459995,.90700001,1.929,.382,11.979,1.0140001,14.715,2.6960001,22.948,19.947001
9.3870001,2.9089999,4.3899999,.84600002,1.832,.53399998,2.7490001,1.978,14.987,1.8660001,13.015,.31900001,12.229,1.022
11.035,11.804,1.437,2.346,7.2839999,.36700001,2.513,.29100001,6.5219998,2.079,23.284,.162,7.3189998,6.7620001
3.7639999,14.323,1.601,1.891,.83499998,.40599999,1.62,5.2659998,5.434,2.013,2.806,.92699999,7.1290002,1.2589999
3.8559999,.125,.73799998,14.815,13.33,.44100001,1.854,1.3329999,1.744,2.8429999,.92299998,3.217,11.899,0
4.145,37.403,5.1409998,7.9130001,5.5190001,.73799998,8.4289999,1.775,8.698,19.037001,.829,1.029,10.437,6.105
4.3429999,1.155,8.2370005,11.198,5.4650002,.354,.93300003,2.2090001,8.1300001,1.9960001,1.2180001,3.5929999,12.499,3.165
10.452,1.851,60.23,12.499,5.1760001,.266,3.2130001,.889,9.6370001,.70599997,8.2209997,1.4960001,13.898,2.1819999
3.1730001,4.9029999,12.2,4.3169999,.662,.082999997,1.187,.37400001,12.309,.336,30.444,1.6339999,14.149,3.8659999
13.867,5.9819999,19.599001,.60000002,2.802,.583,1.7079999,2.6849999,15.395,.15899999,30.440001,3.096,12.566,11.905
3.6059999,18.566999,15.987,1.303,5.5250001,.68099999,.27000001,1.091,5.1409998,.241,12.291,4.6069999,5.3740001,3.9189999
3.5769999,6.3410001,7.6209998,15.309,.51099998,.48800001,.792,3.809,4.4710002,1.581,4.3270001,.64999998,12.924,6.6149998
5.5430002,3.9849999,59.238998,2.753,3.984,.075000003,2.184,7.5040002,6.2129998,3.7709999,7.5190001,2.6210001,19.211,5.1739998
4.7360001,5.4959998,1.4809999,1.8049999,4.9429998,.85600001,1.598,3.2379999,6.855,.34799999,10.817,1.027,15.762,8.7749996
14.919,2.3380001,4.7989998,.96899998,4.6090002,.91000003,1.09,1.12,1.096,.101,13.613,4.9029999,5.9060001,3.132
19.122,2.267,5.9060001,2.263,5.0430002,1.414,1.04,2.5550001,2.112,.18000001,11.607,.64999998,2.141,1.648
6.9749999,2.3469999,4.2950001,.43000001,4.421,.90600002,1.6900001,5.0830002,1.9069999,.329,9.4180002,4.2709999,12.516,3.586
7.8530002,8.1730003,5.2030001,2.2420001,.87300003,.58600003,.903,.91399997,1.631,.991,12.52,1.048,2.9200001,2.4809999
4.0019999,5.5229998,12.41,1.564,.745,.87900001,.93800002,1.548,4.9899998,.082000002,8.7600002,3.069,1.806,3.8369999
2.724,4.9689999,3.806,.41600001,4.9369998,.36700001,.80599999,.63300002,10.115,.13600001,12.83,2.664,1.897,3.846
1.766,2.9159999,3.217,1.581,11.683,.498,1.17,.32499999,2.2980001,.70200002,2.5799999,1.177,5.5910001,1.748
2.194,4.0250001,3.5409999,2.1210001,12.187,.51300001,2.6919999,2.2349999,6.5479999,.116,5.4400001,2.0510001,7.7849998,1.109
1.429,12.358,5.7670002,1.835,7.4159999,1.401,1.777,.91000003,6.9180002,.22400001,4.0339999,1.91,12.24,.477
4.4520001,5.0469999,4.8969998,.523,.96200001,.55400002,.61000001,2.424,9.7539997,.382,46.558998,.44600001,13.126,12.212
5.6560001,55.102001,5.8829999,2.4619999,5.8260002,.493,.249,.90399998,9.8170004,.41999999,5.0760002,1.1440001,9.9119997,6.8249998
4.908,5.6529999,4.1939998,2.3099999,7.2690001,.30700001,1.4069999,1.8,5.4439998,.461,10.326,2.286,18.316,.56099999
2.421,1.9400001,12.333,2.5840001,.58899999,.55699998,.84299999,2.0569999,1.969,.56199998,12.017,.68699998,11.76,1.003
5.059,1.4450001,2.4690001,1.528,5.5430002,.169,4.1810002,.28099999,5.0679998,.31099999,.79000002,1.5930001,10.602,.32699999
6.3130002,3.3310001,2.7650001,1.082,9.1350002,2.405,1.439,1.37,10.112,.34299999,1.09,2.1240001,14.527,.43000001
1.941,2.224,10.06,1.5319999,.56900001,1.006,3.22,1.783,1.003,.131,1.261,15.053,15.019,.72000003
4.2690001,22.332001,2.9230001,1.704,.48699999,.64899999,2.178,2.586,15.625,.38100001,.44999999,14.225,8.2860003,.579
4.665,205.22301,4.2220001,10.132,1.615,1.467,1.557,5.3150001,13.502,.53299999,.42399999,7.631,15.798,.59100002
4.7249999,2.3069999,5.427,2.165,4.5599999,.73299998,.69599998,2.3199999,10.991,8.533,.168,.60399997,10.845,4.1799998
4.0240002,3.5880001,1.8329999,.71100003,54.530998,1.0549999,1.164,1.576,5.335,2.734,.28799999,4.1599998,2.3929999,5.6370001
1.28,1.7589999,2.6570001,2.2509999,25.083,.48100001,2.6619999,2.112,1.783,1.27,.38600001,4.1960001,1.946,12.445
7.4369998,3.454,3.99,.99199998,25.125,.28400001,6.27,4.506,1.865,.76300001,42.910999,8.8970003,3.3380001,2.4860001
6.204,.229,4.5289998,.78600001,21.068001,.36399999,1.454,7.401,1.244,.80500001,2.223,3.3150001,1.613,5.6430001
2.4860001,28.624001,4.8280001,2.869,23.382,.33199999,10.186,6.8239999,2.714,.23,1.483,6.9180002,2.812,1.367
6.3860002,2.523,7.8909998,12.683,7.9959998,.234,1.362,9.5480003,12.151,.419,.55900002,3.3659999,1.689,3.914
7.8959999,.74299997,6.6500001,2.905,10.286,.41,7.6370001,12.539,7.5209999,.95899999,.54299998,.75599998,2.825,5.0749998
2.8699999,17.033001,1.7920001,1.636,8.6540003,.222,3.7850001,6.5910001,17.604,.59100002,.87900001,2.661,1.596,9.191
5.2389998,7.5289998,3.0599999,.921,17.860001,.233,1.54,13.66,13.502,.41100001,3.3529999,3.3440001,2.069,2.9949999
5.4920001,10.797,1.599,.382,9.9499998,.94800001,.80900002,5.4619999,14.263,.5,.97100002,.43200001,.34299999,11.759
7.8769999,3.6370001,3.77,13.828,.81,.56400001,11.177,.37799999,6.9239998,.71600002,.745,6.1129999,2.174,6.4250002
2.142,5.3260002,7.369,.80900002,17.617001,.003,1.647,.347,10.847,.55500001,1.497,.75700003,3.9300001,4.9920001
4.915,2.1110001,6.2059999,5.2969999,1.275,.082000002,1.921,1.244,18.67,.764,13.725,1.42,1.756,9.3409996
13.349,6.948,4.2579999,4.6030002,10.583,1.074,.708,.45899999,19.500999,1.493,14.611,.87300003,.95599997,144.332
5.1409998,2.1889999,5.8909998,13.524,.79799998,.23199999,.671,6.04,8.6070004,1.207,19.844,8.3009996,1.351,14.688
6.1490002,3.5139999,3.6389999,9.8179998,11.505,1.2309999,.833,2.2739999,2.796,2.0320001,22.121,7.4530001,2.1659999,4.7329998
7.171,5.9660001,4.9910002,12.663,1.832,1.232,2.122,1.908,18.815001,.329,42.188999,2.1140001,2.152,6.6059999
4.2670002,5.4689999,5.586,1.323,9.1269999,.079999998,.245,1.553,10.572,1.177,3.135,4.927,22.437,15.032
5.822,1.211,6.7259998,.80400002,11.744,.098999999,.33899999,.73299998,3.2520001,1.276,6.9879999,6.1170001,16.780001,15.334
2.461,2.302,2.9189999,8.7530003,1.558,.229,.63700002,2.737,1.836,.87199998,11.197,4.2340002,.94,6.7940001
2.2809999,7.9250002,5.2800002,5.4580002,19.392,.086999997,.59200001,.47600001,1.452,3.3150001,24.308001,2.079,13.9,4.1279998
3.082,8.3070002,2.7809999,2.345,9.618,.68300003,1.702,4.5289998,2.2379999,11.516,5.4120002,.755,4.132,4.5440001
4.4819999,10.961,6.3720002,1.308,12.14,1.574,.228,2.1760001,4.1669998,1.163,6.2610002,.935,4.8099999,2.9119999
5.4060001,11.163,2.5369999,1.97,12.606,.76999998,.54500002,3.678,4.3439999,3.7060001,6.928,2.8670001,20.111,3.194
4.0409999,3.858,4.5840001,2.059,11.074,.19,.56400001,1.569,1.432,1.4529999,14.981,1.3329999,1.669,4.6459999
7.7379999,6.4219999,5.4130001,2.52,25.767,.228,.523,1.081,1.438,1.464,11.186,3.4530001,11.198,3.279
4.6459999,11.226,5.632,2.303,7.914,1.569,1.007,1.615,2.28,.43399999,21.084,.45500001,45.952999,3.8280001
4.4899998,11.464,5.0450001,.61699998,.59500003,.105,.85600001,1.373,12.671,.59200001,5.9380002,1.619,11.772,3.2079999
5.8010001,16.708,2.631,1.277,9.3979998,.34900001,.303,3.6900001,4.6290002,5.3039999,1.3329999,1.126,9.96,4.448
4.467,17.747999,3.625,2.7090001,14.086,1.589,.31200001,2.4530001,2.497,5.053,8.4840002,3.7920001,6.9790001,13.343
5.369,1.686,10.016,2.1589999,18.990999,.29699999,.449,.35499999,2.039,4.9640002,16.334,2.802,14.173,6.5440001
8.823,1.398,1.288,.70899999,34.752998,.24699999,.26699999,2.1470001,16.804001,4.4380002,3.1240001,1.1160001,9.4309998,9.0459995
5.2659998,2.776,1.798,1.51,11.991,.252,.22499999,2.0610001,1.678,4.4390001,3.1849999,1.388,8.7030001,4.796
2.339,2.27,4.631,.35699999,11.515,.213,.229,1.55,2.5869999,2.5369999,4.2550001,1.053,7.9660001,7.0879998
4.3379998,6.2909999,5.6589999,2.1689999,8.8769999,.648,1.04,1.5549999,16.790001,4.5869999,5.9629998,8.5389996,3.3940001,9.6300001
6.2880001,2.7709999,2.744,.65499997,6.915,.69099998,1.076,2.1819999,2.5039999,4.9070001,3.0209999,4.8390002,4.6919999,6.8730001
4.0110002,11.195,2.714,13.497,1.298,.653,.58600003,.95700002,6.448,5.5560002,7.3699999,2.5320001,7.2870002,2.303
5.3759999,2.5139999,1.204,3.3180001,8.2379999,.315,9.6219997,2.277,16.155001,2.023,4.5339999,3.3399999,12.772,4.0050001
15.572,13.215,.75599998,.44600001,10.292,.145,10.088,.169,15.635,2.5239999,7.3179998,2.21,3.75,.98000002
3.1989999,11.544,.95700002,13.998,10.274,.212,.99599999,1.391,14.788,1.164,5.8299999,2.1930001,14.697,4.0819998
3.346,8.5469999,1.54,5.0890002,11.293,.15099999,1.862,2.128,14.526,2.5769999,4.5149999,1.8049999,2.5680001,4.4320002
.115,9.6499996,3.79,1.832,7.9759998,.28799999,1.8940001,.77700001,4.6490002,2.793,3.7720001,2.0610001,2.493,1.5880001
2.273,18.565001,1.01,2.4089999,8.3430004,.22499999,1.896,2.434,5.1409998,.059,3.8929999,.33199999,3.3959999,1.863
1.156,10.16,1.962,16.235001,9.2819996,.20999999,15.144,4.5250001,2.5550001,1.852,4.7529998,.47799999,5.8920002,3.3659999
1.908,3.3740001,2.796,1.749,8.5019999,.153,11.312,1.223,5.6620002,5.3499999,4.5770001,4.8649998,3.1300001,2.277
6.6129999,7.572,2.131,.69999999,10.717,.147,1.415,2.187,3.355,4.0830002,4.27,5.2709999,7.8509998,2.9760001
1.3940001,2.5580001,2.1429999,.60600001,7.0440001,.205,1.702,1.526,3.076,4.1079998,6.1290002,12.723,4.178,1.3660001
1.645,17.986,2.744,.56400001,15.136,.241,5.0580001,.88599998,6.2189999,3.5840001,1.572,3.1670001,4.2800002,2.2190001
1.281,15.449,3.256,.303,10.413,.322,6.2740002,2.546,16.966,.86199999,6.7020001,1.681,6.7410002,1.392
1.586,2.938,.31,3.6530001,8.7749996,1.5140001,4.3930001,1.342,26.497999,1.2460001,.72000003,6.5419998,1.8279999,1.652
1.624,19.101999,.70599997,.86000001,8.6490002,.52499998,6.8379998,.89200002,5.2930002,1.267,2.905,10.188,8.3900003,1.318
4.368,4.6079998,1.928,3.717,7.8790002,.161,4.4580002,18.212,3.6459999,3.6600001,9.9849997,2.4170001,2.0120001,1
4.1919999,3.582,15.157,.98500001,6.8959999,.106,4.6490002,7.138,2.0050001,5.7880001,9.0489998,3.039,8.8649998,3.3110001
3.9590001,6.7350001,8.4809999,2.0139999,8.3409996,.244,2.9990001,12.488,9.184,16.622,11.256,7.0599999,12.937,1.7130001
4.3639998,12.108,8.7580004,10.497,12.739,6.1820002,4.5380001,8.1440001,5.3930001,4.3600001,7.9109998,3.1400001,9.6149998,3.1259999
3.405,2.457,10.469,4.6849999,9.382,1.228,8.552,5.3189998,9.3929996,.93400002,5.4640002,1.152,9.3430004,8.1540003
4.8779998,1.587,11.266,14.777,14.958,11.439,4.4050002,4.9359999,11.702,5.0110002,13.849,1.053,5.1059999,2.098
5.4169998,6.7309999,10.95,14.377,11.615,39.68,2.1010001,3.1300001,7.4889998,4.1220002,21.674,.94,8.0799999,2.244
6.5879998,6.7950001,10.392,.80000001,7.8000002,2.398,5.6560001,1.7410001,8.434,6.3790002,21.458,.97100002,7.6350002,4.2519999
4.3280001,.958,1.737,.79299998,10.17,6.4450002,10.224,2.4649999,9.1269999,5.0469999,26.051001,1.062,7.9749999,2.793
.90399998,6.8449998,3.602,.815,.96700001,1.92,1.95,.81099999,2.4030001,4.8709998,3.1010001,3.227,1.318,3.9219999
2.1289999,13.593,3.9909999,2.29,15.455,3.816,5.4879999,2.4200001,7.1100001,4.9829998,2.605,1.1440001,8.2770004,2.819
2.5710001,1.494,3.983,1.177,13.675,9.0579996,3.582,2.428,2.8970001,5.0040002,.15800001,.583,10.198,.60500002
7.8460002,95.18,8.802,.759,8.276,2.2420001,4.9229999,.96799999,3.3540001,3.928,8.3450003,2.737,2.2679999,2.405
10.095,2.1730001,10.494,1.497,.46399999,.68699998,4.1479998,2.1389999,12.945,12.869,3.2909999,1.097,1.552,2.6010001
.80199999,1.12,5.046,1.104,10.976,1.0420001,1.773,2.2060001,2.2249999,1.72,3.697,3.73,1.2079999,4.6799998
1.689,4.421,5.7140002,1.673,14.883,2.464,3.0339999,2.845,16.635,4.9980001,4.8429999,.18000001,2.023,49.716
4.5489998,1.399,.72899997,5.132,.54799998,6.98,2.484,3.5020001,3.632,4.4200001,1.474,3.7320001,14.108,5.1929998
21.704,8.691,2.2690001,5.8610001,14.05,5.3280001,5.2140002,.303,1.977,2.3970001,3.5550001,.92199999,1.6900001,4.8740001
4.1960001,3.477,5.2010002,8.2390003,10.744,2.678,4.8759999,10.703,2.7869999,7.4109998,1.931,.68400002,1.813,3.7520001
2.5710001,4.0279999,20.649,7.652,8.6630001,1.054,3.75,1.8200001,3.201,5.4629998,.58899999,4.2610002,2.473,4.3850002
8.6920004,11.241,11.549,10.541,10.397,.66100001,6.7459998,.54299998,7.2490001,.322,171.478,.449,10.167,3.6700001
2.648,10.342,11.514,1.424,8.7729998,.92699999,2.244,2.826,2.6289999,.102,1.887,1.795,10.559,5.2649999
4.915,2.2839999,4.3130002,.95499998,9.5839996,.37099999,.74299997,3.0220001,3.207,1.53,5.0479999,1.633,1.335,11.565
3.5510001,2.375,12.728,.52499998,11.12,1.472,1.961,2.3510001,7.9229999,2.8329999,4.9569998,12.533,14.776,5.098
3.9449999,1.178,14.192,.90399998,13.228,.32100001,1.564,2.2,2.1489999,2.816,2.5209999,5.4780002,12.45,12.024
5.1820002,3.4960001,25.952,.57300001,7.0939999,.78600001,1.533,2.3570001,5.7150002,1.146,4.9330001,1.288,10.478,4.8540001
2.03,2.72,3.5999999,1.597,11.689,.097999997,4.4640002,4.9520001,3.1440001,.96100003,1.3049999,4.2659998,10.37,3.9449999
5.0240002,26.686001,3.8729999,1.6210001,15.788,.84200001,2.566,.303,3.9849999,1.722,4.6599998,.88999999,.55699998,3.977
2,5.9039998,2.908,4.4749999,12.717,1.467,5.1950002,15.955,1.2539999,2.7390001,4.7290001,1.303,3.494,4.9450002
.37400001,6.6490002,2.665,2.299,9.5369997,.667,1.488,2.6199999,5.3200002,4.7680001,4.099,.30599999,1.635,4.0419998
.92299998,3.8759999,13.957,1.994,8.3839998,.72000003,3.589,3.303,4.223,10.308,6.3119998,4.119,15.87,1.8710001
.91299999,2.6129999,8.7089996,1.142,10.332,.86199999,5.9369998,3.174,2.168,1.673,5.1020002,1.2920001,1.914,10.554
1.2920001,14.285,8.632,1.954,10.71,1.95,1.541,3.1860001,3.3740001,3.8399999,.991,.88099998,1.263,4.7340002
2.3659999,3.9630001,10.655,17.702,12.561,.57200003,5.7820001,10.19,2.408,2.2179999,4.421,.68699998,2.872,4.691
2.79,5.4439998,3.7149999,1.339,2.5020001,.926,.66100001,12.842,15.274,3.6830001,4.3179998,.15000001,1.358,15.859
1.849,8.0839996,2.9519999,6.303,11.116,1.6950001,2.0610001,11.698,9.7880001,2.424,12.844,.40599999,7.6529999,2.5139999
3.0220001,6.7340002,13.745,2.036,12.733,.98299998,4.7729998,14.174,1.359,.377,3.299,.67900002,6.3779998,1.729
8.4709997,3.8,37.839001,2.7390001,8.6680002,.40200001,.81900001,12.032,2.3440001,4.579,5.0190001,.235,1.456,6.0149999
7.3800001,3.398,5.802,10.812,12.441,1.086,5.4060001,41.401001,5.9330001,4.6890001,5.7600002,.898,3.8640001,18.34
1.842,9.3430004,9.3299999,10.872,6.506,.676,5.473,8.8979998,1.053,9.9320002,1.964,1.21,4.4310002,9.5439997
6.0999999,5.3610001,6.994,8.4099998,10.608,.699,3.418,1.9910001,15.641,3.5910001,5.04,1.097,1.391,10.426
5.6389999,4.8010001,5.6849999,1.419,12.865,1.559,3.9630001,2.2160001,2.4319999,2.872,3.776,2.642,31.622999,9.4849997
13.916,2.8770001,6.2470002,6.6929998,9.8210001,2,4.6079998,.54000002,2.029,2.227,4.921,1.706,4.9060001,6.296
2.6370001,5.6550002,30.447001,2.8410001,13.864,.73000002,4.8699999,12.834,16.156,3.1700001,7.0939999,58.691002,4.5009999,8.7720003
12.868,6.1370001,5.2379999,10.298,12.768,.74800003,8.6599998,1.02,1.623,4.934,1.461,.171,1.627,2.5829999
4.8769999,2.9660001,6.809,8.6420002,12.013,1.49,1.478,.84200001,1.854,4.447,4.4400001,.193,0,11.427
.89200002,17.937,4.618,6.5809999,10.307,.465,4.6859999,13.444,4.2540002,4.9770002,5.7160001,5.355,2.119,1.331
5.309,6.2579999,5.9200001,4.3730001,22.323999,.17399999,4.0110002,1.582,1.033,13.293,4.7119999,.93800002,6.6550002,3.8429999
9.3269997,11.396,4.9029999,3.6830001,8.8879995,.73199999,5.585,2.072,1.5930001,1.916,5.553,.95700002,2.335,4.8649998
4.2509999,1.048,4.777,3.5039999,10.735,.294,1.99,5.9530001,2.2869999,13.282,2.5280001,1.1390001,3.369,3.2060001
6.7049999,7.697,4.881,.83600003,.87400001,.36399999,2.23,1.221,1.749,.96700001,6.2859998,1.484,2.4189999,3.6719999
3.158,3.1370001,6.7129998,1.989,9.0340004,.79900002,12.485,1.096,1.364,2.1900001,4.8429999,3.527,4.1469998,4.243
3.2969999,1.7819999,10.979,2.017,12.875,.20999999,4.164,.46000001,4.283,12.094,5.2399998,1.821,4.3309999,4.7810001
2.747,2.4779999,3.872,1.9859999,5.9749999,.123,8.0159998,1.791,6.6220002,4.8969998,2.9070001,8.1859999,4.1810002,2.2980001
