1,.1111111119389534,.4723404347896576
2,1,.4683215022087097
3,.1111111119389534,.3700980544090271
4,.5555555820465088,.4772527515888214
5,.5555555820465088,.4147287011146545
6,.3333333432674408,.4326839745044708
7,.3333333432674408,.3365131616592407
8,.8888888955116272,.4897727370262146
9,1,.4683215022087097
10,.2222222238779068,.4016962647438049
11,.2222222238779068,.4016962647438049
12,.4444444477558136,.4248520731925964
13,.5555555820465088,.5721670985221863
14,.4444444477558136,.387397974729538
